     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[k]"     ,     "rms[w]"     ,     "rms[c]"     ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,     "Avg_CO"     ,     "Avg_NOx"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      , "Custom_ObjFunc" 
      -5.945257951,      -3.795962961,      -3.901462701,     -0.4641086257,      -3.655082978,     0.03732130046,      -5.177537646,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.938685297,      -3.800129644,      -3.894913178,     -0.4577961577,      -3.648314934,     0.03909064847,      -5.176845436,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.932499786,      -3.804165943,      -3.888653547,     -0.4518584813,      -3.641549982,     0.04162846085,      -5.176187068,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.926705402,      -3.808068453,      -3.882695079,     -0.4462998532,      -3.634839904,     0.04482728172,      -5.175563801,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.921303966,      -3.811838449,       -3.87704713,     -0.4411225348,      -3.628350643,     0.04871385099,      -5.174975473,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.91629428,       -3.81547767,       -3.87171315,     -0.4363259063,      -3.622147793,     0.05302846062,      -5.174422867,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.911671859,      -3.818986645,      -3.866691662,     -0.4319061768,      -3.616330762,     0.05766870514,      -5.173904736,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.907428773,      -3.822367147,      -3.861979402,     -0.4278562634,      -3.610888114,     0.06252839227,      -5.173423598,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.903558131,      -3.825622585,      -3.857569042,     -0.4241698095,      -3.605786737,     0.06748482659,      -5.172981572,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.900048312,      -3.828750576,      -3.853445702,     -0.4208359111,      -3.601014305,      0.0724478451,       -5.17257863,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.89689088,      -3.831747633,      -3.849601851,     -0.4178466842,      -3.596599693,     0.07729626651,      -5.172218184,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.894072642,      -3.834605021,      -3.846023927,      -0.415189604,      -3.592486081,      0.0820112316,      -5.171896482,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.891582093,      -3.837312751,      -3.842701484,     -0.4128538097,      -3.588586265,     0.08658259625,      -5.171618854,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.889405264,      -3.839859148,      -3.839622148,     -0.4108259984,      -3.584846039,     0.09104279931,      -5.171384298,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.887528916,      -3.842233693,      -3.836776106,     -0.4090935935,      -3.581224705,     0.09527200301,      -5.171188032,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.885939545,      -3.844424358,      -3.834152893,     -0.4076438329,      -3.577690852,     0.09901879613,      -5.171034922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.88462295,      -3.846422197,       -3.83174427,     -0.4064633029,      -3.574193626,      0.1030467168,      -5.170927599,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.883564411,       -3.84822162,       -3.82954245,      -0.405538216,      -3.570691555,      0.1069684254,      -5.170862093,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.882750371,      -3.849819451,      -3.827539969,     -0.4048558404,      -3.567165814,      0.1107086216,      -5.170835988,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.882165628,      -3.851217395,      -3.825695604,     -0.4044018274,      -3.563601158,      0.1142760052,      -5.170852471,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.881810591,       -3.85254635,      -3.821666687,     -0.4041767887,      -3.560176505,      0.1171367643,      -5.170919047,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.881646405,      -3.853694507,       -3.81821352,     -0.4041432665,      -3.556703343,      0.1192843035,      -5.171022332,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.88152742,      -3.854659721,      -3.814792796,     -0.4041560782,      -3.553224599,      0.1213415171,      -5.171145152,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.881677817,      -3.855452707,      -3.811654103,      -0.404438479,       -3.54974228,      0.1236828524,      -5.171301752,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.881974125,      -3.856069809,      -3.808658617,     -0.4048685568,       -3.54629121,       0.126213067,      -5.171491978,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.882467447,      -3.856522124,       -3.80590054,     -0.4054973289,      -3.542850922,      0.1287306565,      -5.171703164,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.883116765,       -3.85681277,      -3.803316532,     -0.4062848546,      -3.539461156,      0.1312262436,      -5.171951063,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.883919614,      -3.856951895,      -3.800910234,     -0.4072283522,       -3.53610802,      0.1337323127,      -5.172239626,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.88486974,      -3.856948548,      -3.798671237,     -0.4083220928,      -3.532821687,      0.1361390027,      -5.172542703,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.885951051,       -3.85681616,      -3.796588251,     -0.4095496729,      -3.529589522,      0.1385483566,      -5.172892914,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.88716868,      -3.856568068,      -3.794665419,     -0.4109165099,       -3.52645238,      0.1409066066,      -5.173312054,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.888500607,      -3.856218807,      -3.792881326,     -0.4124003661,      -3.523394105,      0.1432144347,      -5.173699847,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.889951872,      -3.855781367,      -3.791241216,     -0.4140064682,      -3.520419896,      0.1455322521,      -5.174097467,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.891499716,      -3.855267409,      -3.789721685,     -0.4157118636,       -3.51749902,      0.1478285709,       -5.17460498,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.893148184,      -3.854686782,      -3.788326915,     -0.4175206704,      -3.514638237,      0.1501197922,      -5.175072126,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.89487671,      -3.854048426,      -3.787034547,     -0.4194120629,      -3.511808956,      0.1523556442,      -5.175509302,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.896689339,      -3.853359714,      -3.785848601,     -0.4213900687,      -3.508998954,      0.1545157396,      -5.176122964,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.898568658,      -3.852626612,      -3.784749743,     -0.4234370074,      -3.506188379,      0.1567060112,      -5.176650831,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.900518267,      -3.851853146,      -3.783741699,     -0.4255564205,      -3.503349992,      0.1588220053,      -5.177215468,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.902523568,      -3.851041957,      -3.782808373,     -0.4277334943,      -3.500468615,      0.1609413717,      -5.177860598,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.904587128,      -3.850194635,      -3.781952728,     -0.4299707683,      -3.497522549,      0.1629444383,      -5.178422621,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.906697281,      -3.849311905,      -3.781162361,     -0.4322563683,      -3.494491711,      0.1648914305,      -5.178929047,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.90885612,      -3.848393804,      -3.780440611,     -0.4345923512,      -3.491374263,      0.1668037852,      -5.179550679,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.911054088,      -3.847439376,      -3.779777655,     -0.4369689602,      -3.488169083,      0.1684502133,      -5.180208111,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.91329283,      -3.846447807,      -3.779176662,     -0.4393878022,      -3.484880448,      0.1701040397,       -5.18089037,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.91556478,      -3.845418092,       -3.77863017,     -0.4418411184,      -3.481508451,      0.1717098567,      -5.181578397,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.917871866,      -3.844348198,      -3.778140912,     -0.4443307676,      -3.478064754,      0.1731903259,      -5.182187128,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.92020855,      -3.843235689,       -3.77770373,     -0.4468509977,      -3.474557222,      0.1745588565,      -5.182817009,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -5.9225766,      -3.842077907,      -3.777321824,     -0.4494034958,      -3.470994588,      0.1758039287,      -5.183506449,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.924970435,      -3.840876904,      -3.776921623,     -0.4519824536,      -3.467392541,      0.1768955694,       -5.18412358,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.927392014,      -3.839625617,      -3.776555133,     -0.4545896335,      -3.463756003,      0.1777703804,      -5.184784539,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.92983887,      -3.838317969,      -3.776239955,     -0.4572224435,      -3.460093407,       0.178323735,      -5.185444568,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.932313805,       -3.83694913,      -3.775979995,     -0.4598834963,       -3.45640486,      0.1786309085,      -5.186201513,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.934815976,      -3.835514535,      -3.775775802,     -0.4625718278,      -3.452701281,      0.1785693548,      -5.186886297,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.937346317,      -3.834009267,      -3.775629425,      -0.465288145,      -3.448985837,      0.1784625489,      -5.187523177,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.939905749,      -3.832428125,      -3.775544001,     -0.4680332363,      -3.445267888,      0.1781452676,      -5.188224991,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.942495045,      -3.830765606,      -3.775520943,     -0.4708076339,      -3.441561157,      0.1775987029,       -5.18897045,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.945116183,      -3.829016422,      -3.775564392,     -0.4736131539,      -3.437893597,      0.1768200087,      -5.189877317,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.947770161,      -3.827175861,      -3.775675148,     -0.4764505381,      -3.434242071,      0.1757792051,       -5.19072016,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.950459831,      -3.825239807,      -3.775856601,     -0.4793224593,        -3.4306198,      0.1745364105,      -5.191498986,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.953186362,      -3.823204366,      -3.776109991,       -0.48222982,      -3.427037842,      0.1730457092,      -5.192213084,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.95595252,      -3.821066066,      -3.776437904,     -0.4851751979,      -3.423504419,      0.1713143553,      -5.192907317,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.958759545,       -3.81882172,       -3.77684097,     -0.4881595774,      -3.420033661,      0.1693809736,      -5.193598541,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.961610397,      -3.816468721,      -3.777321605,     -0.4911857317,      -3.416637264,      0.1672558359,      -5.194332544,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.964506753,      -3.814004959,      -3.777880637,     -0.4942550782,      -3.413319168,      0.1649638658,      -5.195154194,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.967451862,      -3.811429222,      -3.778520403,       -0.49737067,      -3.410094575,      0.1624430938,      -5.195929459,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.970447713,      -3.808740392,      -3.779241862,      -0.500534259,       -3.40697315,      0.1597792334,      -5.196654358,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.973498117,      -3.805938547,      -3.780047793,     -0.5037494841,       -3.40396375,      0.1569668245,      -5.197481512,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -5.9766055,      -3.803024235,      -3.780939936,     -0.5070185745,      -3.401072931,      0.1540005087,      -5.198281696,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
