     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[k]"     ,     "rms[w]"     ,     "rms[c]"     ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,     "Avg_CO"     ,     "Avg_NOx"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      , "Custom_ObjFunc" 
      -6.038969649,      -5.937233408,      -5.758690136,     -0.5698420511,      -8.863484043,      -5.036271351,      -6.582081656,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.10236313,      -5.986647274,      -5.820815318,     -0.6332355326,      -8.786885644,      -4.950365641,      -6.511305298,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.180458057,      -6.044418195,      -5.897901766,     -0.7113304594,      -8.728114731,      -4.884879232,      -6.447809857,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.27827445,      -6.109140739,       -5.99611031,     -0.8091468524,      -8.688505996,      -4.840400868,      -6.400039008,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.401493544,      -6.180812548,      -6.123345687,     -0.9323659461,      -8.666116809,      -4.814299817,      -6.369105484,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.558144374,      -6.263921838,      -6.291123101,      -1.089016776,      -8.655340877,      -4.800675333,      -6.350614381,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.720125907,      -6.360855962,      -6.473911261,      -1.250998309,      -8.651917722,      -4.794878055,      -6.340700069,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.709035286,      -6.446723793,      -6.462582666,      -1.239907688,      -8.653675752,      -4.794388981,      -6.336789695,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.554634573,      -6.458956266,      -6.296082918,      -1.085506975,      -8.658998417,      -4.797588783,      -6.335142877,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.420343748,      -6.395874548,      -6.156141895,     -0.9512161509,      -8.667479662,      -4.804220947,      -6.331170963,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.32425456,      -6.318369566,      -6.055773186,     -0.8551269627,      -8.683063805,      -4.817896692,      -6.316311429,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.25825149,      -6.254248135,      -5.986354033,     -0.7891238925,       -8.70530837,      -4.838560138,      -6.304130929,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.21361194,      -6.205161819,      -5.939692143,     -0.7444843428,      -8.736405181,      -4.867926081,      -6.299215535,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.185603797,      -6.169228255,        -5.9107712,     -0.7164761995,      -8.777915345,      -4.907403994,      -6.304726486,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.170656515,      -6.145037859,      -5.895284977,     -0.7015289177,      -8.833763994,      -4.960539929,      -6.319685914,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.166179477,      -6.132057359,      -5.890177516,     -0.6970518793,      -8.907850769,      -5.031090568,       -6.33939209,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.170610233,      -6.129736211,       -5.89349517,     -0.7014826359,      -9.005715338,       -5.12441407,       -6.36287058,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.183136805,      -6.136762116,      -5.904737785,      -0.714009207,      -9.133882308,      -5.247487563,      -6.390533913,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.204097247,      -6.151758696,       -5.92460126,     -0.7349696495,      -9.284783031,      -5.399148546,      -6.422466291,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.233865264,      -6.173253314,      -5.953677713,      -0.764737666,      -9.390955982,      -5.532885661,      -6.457636737,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.272278241,      -6.200057233,      -5.991954171,     -0.8031506435,      -9.358659921,        -5.5350061,      -6.495182464,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.31915804,      -6.232080611,      -6.039253572,     -0.8500304423,      -9.260306971,      -5.437341367,      -6.535806059,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.375097627,      -6.270617185,      -6.095959184,     -0.9059700291,       -9.17223102,      -5.340296378,      -6.580627213,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.442109772,      -6.317642392,      -6.163919515,     -0.9729821744,      -9.105729126,      -5.265895074,      -6.631150074,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.524262422,       -6.37487043,      -6.247431345,      -1.055134824,      -9.056035591,      -5.210317619,      -6.688099369,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.627403017,      -6.443084014,      -6.353669187,       -1.15827542,      -9.018978191,      -5.168930639,      -6.750742253,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.758030467,      -6.522260279,      -6.491773863,       -1.28890287,      -8.993153875,      -5.139785215,      -6.809327885,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.912325889,      -6.610774135,      -6.663752405,      -1.443198292,       -8.97755465,      -5.121495901,      -6.848111758,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.019076865,      -6.700401703,      -6.789702697,      -1.549949268,      -8.970889417,      -5.112544071,      -6.859065988,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.957552616,      -6.764019306,      -6.708283516,      -1.488425018,      -8.971805631,      -5.111442943,      -6.850836286,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.824453584,      -6.763077443,      -6.558587528,      -1.355325987,      -8.979538058,      -5.117293625,      -6.840854373,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.711561372,      -6.705360592,      -6.439838371,      -1.242433775,      -8.993719825,      -5.129663609,      -6.836752348,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.627940532,       -6.63273322,      -6.354097511,      -1.158812934,      -9.014706207,       -5.14885599,      -6.840526941,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.56804927,      -6.568851316,      -6.293212385,      -1.098921673,      -9.043605224,      -5.175877559,      -6.853206554,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.527044759,      -6.519618663,       -6.25149851,      -1.057917162,      -9.081586602,      -5.211818251,      -6.874081627,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.501389335,      -6.484586121,      -6.225233883,      -1.032261738,      -9.130205876,      -5.258150032,      -6.902073124,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.48836367,      -6.462161684,      -6.211691732,      -1.019236072,      -9.192096568,      -5.317363979,      -6.937526284,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.485979042,      -6.450982007,      -6.208790294,      -1.016851444,      -9.271268135,      -5.393277957,      -6.981295522,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.493067223,      -6.449888243,      -6.215264412,      -1.023939625,      -9.372338103,      -5.490560032,      -7.032112631,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.509250128,      -6.457730208,      -6.230807322,       -1.04012253,      -9.496519077,      -5.612100592,      -7.084217688,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.534604422,      -6.473381815,      -6.255693199,      -1.065476825,      -9.627084557,      -5.748906356,      -7.127297048,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.569296097,      -6.496066618,      -6.290217053,        -1.1001685,      -9.697638795,      -5.847182165,      -7.149490994,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.613558165,      -6.525861172,      -6.334503806,      -1.144430567,      -9.652315438,      -5.825170945,      -7.143821694,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.667905884,      -6.563770806,      -6.388727151,      -1.198778286,      -9.558495424,      -5.730416046,      -7.115187031,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.733660423,       -6.61111907,      -6.453895624,      -1.264532825,      -9.472697927,      -5.637287571,      -7.075283036,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.81399439,      -6.668862999,       -6.53321553,      -1.344866792,      -9.404506437,      -5.562590791,      -7.033006436,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.914579599,      -6.737272748,      -6.632907269,      -1.445452001,      -9.353347458,      -5.506498322,      -6.994409147,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -7.04315271,       -6.81607011,      -6.762161158,      -1.574025112,      -9.318679707,       -5.46800953,      -6.963700016,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.207163288,      -6.905109162,      -6.932217519,      -1.738035691,      -9.298395458,      -5.444614315,      -6.941755538,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.381174434,      -7.002442675,      -7.125994164,      -1.912046836,       -9.28916829,      -5.432739426,      -6.927449845,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.389033212,      -7.090074285,      -7.148228063,      -1.919905614,      -9.288289823,      -5.429452754,      -6.920030271,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.240144318,      -7.122714706,      -6.984161953,      -1.771016721,         -9.293817,      -5.432783569,      -6.915796167,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.103238276,      -7.080009203,      -6.838989618,      -1.634110679,      -9.304124206,      -5.441186495,      -6.915721383,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.001007381,      -7.004437595,      -6.733191732,      -1.531879784,      -9.321765104,      -5.456821805,      -6.908451371,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.92863775,      -6.934742613,      -6.657205918,      -1.459510152,      -9.346986184,      -5.480168051,      -6.900596714,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.877462078,      -6.878777575,      -6.603933826,       -1.40833448,      -9.382247719,      -5.513284661,      -6.898302867,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.843704115,      -6.836844174,      -6.568965227,      -1.374576517,      -9.427722739,      -5.556378397,      -6.900339038,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -6.8240122,       -6.80683231,      -6.548508062,      -1.354884603,      -9.484884671,      -5.610737941,      -6.910218006,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.81535124,      -6.787478421,      -6.539306889,      -1.346223642,      -9.555897547,      -5.678444526,      -6.924791536,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.815739291,      -6.778542282,      -6.539012664,      -1.346611693,      -9.644740881,      -5.763291388,      -6.942163416,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.824284414,      -6.779391817,      -6.546589966,      -1.355156817,      -9.756729266,      -5.870664426,      -6.961238248,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.841161032,      -6.788871681,      -6.562490386,      -1.372033434,      -9.890509222,      -6.002147673,        -6.9815185,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.866973329,      -6.805715407,      -6.587658322,      -1.397845732,      -10.01288732,       -6.13697768,      -7.002510904,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.902128717,      -6.829033356,      -6.622633393,      -1.433001119,      -10.03971837,      -6.197491838,      -7.023696718,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.946970717,      -6.858905616,      -6.667681607,      -1.477843119,       -9.96369607,      -6.136948366,      -7.044443561,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.002245249,      -6.896523466,      -6.723299204,      -1.533117652,      -9.867889145,       -6.03716815,      -7.065014132,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.069618001,      -6.943587007,      -6.790903805,      -1.600490403,      -9.787452519,      -5.949725349,      -7.084481895,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.152413682,      -7.001518802,      -6.873922749,      -1.683286084,      -9.724880526,      -5.881229622,      -7.102595549,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.256191525,      -7.071041326,      -6.978832878,      -1.787063927,      -9.677364348,      -5.829149452,      -7.118556506,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
