     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[k]"     ,     "rms[w]"     ,     "rms[c]"     ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,     "Avg_CO"     ,     "Avg_NOx"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      , "Custom_ObjFunc" 
      -4.749964534,      -4.481097512,      -3.999037037,      0.7193464492,       -7.64869969,      -1.022706594,      -5.346142379,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.085311185,      -4.548682047,      -4.115117648,      0.3811430303,      -7.387466634,       2.056884624,      -4.972014013,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -5.4555839,      -4.611060338,      -4.320949731,     0.02391092829,      -7.477225217,       3.320658121,      -5.264145501,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.51621678,      -4.741022903,      -4.318738459,    -0.05298885961,      -7.515824459,       2.702754261,      -5.447972363,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.715801024,      -4.870310108,      -4.523582621,     -0.2499574592,       -7.49413666,       2.041579683,      -5.527066128,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.815584408,      -4.947826863,      -4.771346854,     -0.3450488995,      -7.472243162,       1.267663101,      -5.568706863,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.832821315,       -4.94913799,      -4.983732841,      -0.362633135,      -7.438905422,       0.467310024,      -5.633503794,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.844501102,      -4.929312161,      -4.988293558,     -0.3761407812,      -7.422529715,    -0.08951539317,      -5.708293384,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.845067638,      -4.913238271,      -4.846820758,     -0.3772123414,      -7.436497548,     -0.3527647877,      -5.768744413,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.78449444,      -4.903486969,      -4.663170004,      -0.316010425,      -7.444619488,      -0.372789058,      -5.806812816,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.702766685,      -4.898167347,      -4.510858574,     -0.2337887498,      -7.426162065,      -0.368173559,      -5.819156712,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.667781279,      -4.894680568,      -4.418848283,     -0.1985788028,      -7.382390634,     -0.3910738198,      -5.813347697,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.687636947,      -4.891162145,      -4.406950086,      -0.218287676,      -7.322289445,     -0.4873596527,      -5.798876433,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.737380406,      -4.885534112,      -4.441965474,     -0.2678932162,      -7.258899393,     -0.5624819198,      -5.787599681,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.796710034,      -4.875074489,      -4.500605715,     -0.3270933199,      -7.205311853,     -0.6130822522,      -5.782363557,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.849429385,      -4.858408045,      -4.563521432,     -0.3797127869,      -7.165727731,     -0.6846146579,      -5.781928433,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.887923328,      -4.837286906,       -4.61379203,     -0.4181371056,      -7.138753168,     -0.7633102949,      -5.783131457,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.911719211,      -4.814995517,      -4.638046455,     -0.4418707455,      -7.118539118,     -0.8053023441,      -5.783769537,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.92327534,      -4.793922287,      -4.633906521,      -0.453359915,      -7.100535961,     -0.8178235457,      -5.782468879,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.927053048,      -4.774837583,      -4.612818272,     -0.4570695621,      -7.081311818,      -0.825067779,      -5.779287475,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.928900415,      -4.757496322,      -4.589811479,     -0.4588468546,      -7.059214814,     -0.8526640181,      -5.774790245,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.933556879,      -4.741385525,      -4.574341244,     -0.4634215793,      -7.034286583,     -0.8766577751,      -5.769467901,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.942855337,      -4.726082177,      -4.569109332,     -0.4726175504,      -7.007475155,      -0.872106448,      -5.763848136,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.955968898,      -4.711296217,      -4.572630395,      -0.485607163,      -6.979980746,     -0.8523982328,      -5.758464726,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.970789951,      -4.696848562,       -4.58149401,     -0.5002921502,      -6.952565682,     -0.8306073453,      -5.753685695,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -5.98524893,      -4.682698544,      -4.591990744,     -0.5146179841,      -6.925322009,     -0.8082344889,      -5.749646937,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -5.998042777,      -4.668976373,      -4.601149311,     -0.5272939278,      -6.898226558,     -0.7764798944,      -5.746253089,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.008723601,      -4.655946122,      -4.607420576,     -0.5378751692,       -6.87113669,     -0.7576556715,      -5.743324805,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.017458946,      -4.643882188,      -4.610716714,     -0.5465227991,      -6.843850496,     -0.7170697858,      -5.740568428,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.024736586,      -4.632952538,      -4.611912679,     -0.5537134136,      -6.816002169,     -0.7325091063,      -5.737760877,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.031127254,      -4.623152862,      -4.612279027,     -0.5600075446,      -6.787021182,     -0.7471994378,      -5.734645755,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.037125726,      -4.614321868,       -4.61283327,     -0.5658943826,       -6.75611962,      -0.744867047,      -5.731382869,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.043050266,      -4.606207728,      -4.614105872,       -0.57169234,      -6.722307239,     -0.6819761773,      -5.728060499,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.04902852,      -4.598548892,      -4.616128582,     -0.5775338857,      -6.684528987,     -0.7317040885,      -5.724588145,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.055052687,      -4.591143895,      -4.618552305,     -0.5834182939,      -6.641870033,     -0.7076294907,      -5.721069756,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.061056517,      -4.583887065,      -4.620946865,     -0.5892860314,      -6.593791814,     -0.6809741209,      -5.717456762,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.066981021,      -4.576754156,      -4.622871734,      -0.595082254,      -6.539819902,     -0.6632041145,      -5.713822917,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.072798745,      -4.569771094,      -4.624008232,     -0.6007802954,      -6.480088437,     -0.6700854216,      -5.710259038,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.078512245,      -4.562971945,      -4.624219046,     -0.6063809123,      -6.414927996,     -0.6960505564,      -5.706671852,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.084135965,      -4.556345892,      -4.623398589,     -0.6118954638,      -6.344879393,     -0.6964694115,      -5.702913089,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.089686534,      -4.549808399,      -4.621512987,     -0.6173382231,      -6.270911168,     -0.6812881728,      -5.698897079,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.095170813,      -4.543211413,      -4.618512912,     -0.6227162528,      -6.195447402,      -0.669069031,      -5.694502975,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.100549576,      -4.536528593,      -4.614403859,     -0.6279932553,      -6.120224097,     -0.6700587856,      -5.689610875,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.10572665,      -4.529881469,      -4.609384732,     -0.6330769556,      -6.045014413,     -0.6736644767,      -5.684147366,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.110617298,      -4.523384072,      -4.603674957,     -0.6378869185,      -5.968954997,     -0.6785957248,      -5.678132431,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.115224741,      -4.517256362,      -4.597570189,     -0.6424319779,      -5.891949457,     -0.6808388261,      -5.671491181,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.119534742,      -4.512274698,      -4.591978424,     -0.6467082754,      -5.815560378,     -0.6778276548,      -5.664545494,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.123473056,       -4.50936253,      -4.587460508,     -0.6506462042,      -5.740806898,     -0.6752550951,      -5.657539234,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.127015571,      -4.508298245,      -4.584491396,     -0.6542190744,      -5.668841156,     -0.6724130505,      -5.650666304,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.130230037,      -4.508129507,      -4.583085043,      -0.657486854,      -5.600758605,     -0.6661120122,       -5.64426939,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.133198705,      -4.508154358,      -4.582658628,     -0.6605200153,      -5.536851798,     -0.6533483256,      -5.638513018,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.13597622,      -4.508168725,      -4.582655419,     -0.6633657497,      -5.477647496,     -0.6412579245,      -5.633486587,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.138584185,      -4.508100598,      -4.582866977,     -0.6660413888,      -5.422935821,     -0.6298614289,      -5.629097114,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.141070993,      -4.507839964,      -4.583217646,     -0.6685961382,      -5.370261426,     -0.6188861692,      -5.625027452,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.143474406,      -4.507225951,      -4.583573989,     -0.6710681253,      -5.321204478,     -0.6144302391,      -5.621228389,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.145806974,      -4.506171153,       -4.58218119,     -0.6734632496,      -5.275834585,     -0.6121273426,      -5.617867922,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.148288958,      -4.504852111,      -4.579341614,      -0.675985471,        -5.2359916,     -0.6102298274,      -5.614875496,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.150992695,      -4.503446388,      -4.576611884,     -0.6787079123,      -5.201332574,     -0.6099796633,      -5.612168267,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.153674714,       -4.50189361,      -4.573399882,     -0.6814001608,      -5.169637327,      -0.611699783,      -5.609665745,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.156245523,      -4.500080136,       -4.57003478,     -0.6839758422,      -5.140433156,     -0.6139092942,       -5.60734276,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.158622779,      -4.497969969,      -4.566867785,     -0.6863556021,       -5.11165916,     -0.6151954262,      -5.605247619,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.16073078,      -4.495629014,      -4.563965322,     -0.6884649845,       -5.08446363,     -0.6159021287,      -5.603509605,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.162534538,      -4.493176979,       -4.56089556,     -0.6902673541,      -5.059124497,     -0.6157614481,      -5.602245715,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.164095181,      -4.490691297,      -4.558203779,      -0.691820779,      -5.035307217,     -0.6152524889,      -5.601448989,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.165414655,      -4.488225809,      -4.556141279,     -0.6931284486,       -5.01285915,     -0.6140873111,      -5.601037939,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.166472213,      -4.485847673,      -4.554673317,     -0.6941711349,      -4.991589491,     -0.6129991347,      -5.600969614,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.167287864,      -4.483643507,      -4.553775188,     -0.6949696288,        -4.9722185,     -0.6116100509,      -5.601200833,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.167920852,       -4.48164312,      -4.552667862,     -0.6955837739,      -4.953864669,     -0.6115233967,      -5.601692535,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
