     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[k]"     ,     "rms[w]"     ,     "rms[c]"     ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" , "Avg_TotalPress" ,  "Pressure_Drop" ,     "Avg_CO"     ,     "Avg_NOx"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      , "Custom_ObjFunc" 
      -6.401497412,      -6.180817028,      -6.123349685,     -0.9323698143,        -8.6661561,      -4.814341322,      -6.369143949,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.558156116,       -6.26392701,      -6.291133197,      -1.089028518,      -8.655375573,      -4.800712231,      -6.350648903,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.720173521,       -6.36086346,      -6.473960224,      -1.251045924,      -8.651948707,      -4.794911198,      -6.340731224,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.709124642,      -6.446741759,      -6.462681024,      -1.239997044,      -8.653703738,      -4.794419091,      -6.336817829,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.554711052,      -6.458995224,      -6.296163473,      -1.085583455,      -8.659024306,      -4.797616757,      -6.335169084,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.420405391,        -6.3959251,      -6.156205707,      -0.951277793,      -8.667504489,      -4.804247771,      -6.331199692,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.324306791,      -6.318420232,      -6.055827206,     -0.8551791935,      -8.683087426,      -4.817922252,      -6.316342308,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.258297615,      -6.254295475,       -5.98640158,     -0.7891700179,      -8.705330939,      -4.838584584,      -6.304162608,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.213653123,      -6.205205245,      -5.939734749,     -0.7445255257,      -8.736427204,      -4.867949888,      -6.299246858,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.185640985,      -6.169268608,       -5.91080948,      -0.716513387,      -8.777937087,      -4.907427499,      -6.304754809,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.170690158,      -6.145075648,      -5.895319489,     -0.7015625603,      -8.833785996,      -4.960563664,      -6.319711594,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.166209986,      -6.132092733,      -5.890208708,     -0.6970823886,      -8.907872524,      -5.031114189,      -6.339415487,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.170637986,      -6.129768976,      -5.893523598,      -0.701510388,      -9.005736464,      -5.124437251,      -6.362891851,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.183162111,      -6.136792002,      -5.904763865,     -0.7140345134,      -9.133901705,      -5.247509196,      -6.390553316,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.204120025,      -6.151785392,      -5.924624956,     -0.7349924277,      -9.284804615,      -5.399170667,      -6.422483838,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.233885113,      -6.173276601,        -5.9536986,     -0.7647575153,      -9.391000769,      -5.532925511,      -6.457652569,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.272294761,      -6.200077128,      -5.991971759,     -0.8031671639,      -9.358730277,       -5.53507583,      -6.495197674,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.319171114,      -6.232097404,      -6.039267618,      -0.850043516,      -9.260378757,      -5.437415454,      -6.535821496,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.375107436,      -6.270631237,      -6.095969809,     -0.9059798382,      -9.172296467,      -5.340363892,      -6.580643508,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.442116687,      -6.317653947,      -6.163927057,     -0.9729890897,      -9.105787438,      -5.265955057,      -6.631167385,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -6.5242667,      -6.374879622,       -6.24743597,      -1.055139103,       -9.05608732,       -5.21037079,      -6.688117391,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.627404865,      -6.443091151,      -6.353670709,      -1.158277267,      -9.019024223,      -5.168977977,      -6.750760873,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.758031615,      -6.522266238,      -6.491773175,      -1.288904018,      -8.993194994,      -5.139827551,      -6.809347522,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.912337574,      -6.610780957,      -6.663760546,      -1.443209976,      -8.977591505,      -5.121533916,      -6.848133615,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.019132534,      -6.700414089,      -6.789764544,      -1.550004937,      -8.970922648,      -5.112578423,      -6.859090797,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.957635748,      -6.764045937,      -6.708376182,      -1.488508151,      -8.971835808,      -5.111474228,       -6.85086115,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.824526921,      -6.763122525,      -6.558665085,      -1.355399323,      -8.979565827,      -5.117322535,      -6.840877861,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.711623287,      -6.705415032,      -6.439902363,       -1.24249569,      -8.993745975,      -5.129690938,      -6.836774224,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.627994469,      -6.632788132,      -6.354152717,      -1.158866872,      -9.014731305,      -5.148882304,       -6.84054761,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.568097478,      -6.568903113,      -6.293261567,      -1.098969881,      -9.043629554,      -5.175903153,      -6.853225975,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.527088443,      -6.519666516,      -6.251543066,      -1.057960846,      -9.081610291,      -5.211843269,      -6.874099629,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.501429103,        -6.4846302,      -6.225274467,      -1.032301505,       -9.13022899,      -5.258174567,      -6.902089759,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.488399845,      -6.462202387,      -6.211728671,      -1.019272248,      -9.192119064,      -5.317388032,      -6.937541831,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -6.48601186,      -6.451019617,      -6.208823836,      -1.016884263,      -9.271289789,      -5.393301351,      -6.981310302,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.493096902,      -6.449922835,      -6.215294816,      -1.023969304,      -9.372358539,      -5.490582371,      -7.032126858,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.509276808,      -6.457761695,      -6.230834773,      -1.040149211,      -9.496539071,      -5.612122097,      -7.084231968,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.534628068,      -6.473410035,       -6.25571769,      -1.065500471,      -9.627111888,      -5.748932244,      -7.127313286,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.569316513,      -6.496091438,      -6.290238392,      -1.100188915,      -9.697691083,      -5.847229567,      -7.149512013,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.613575097,      -6.525882556,      -6.334521729,        -1.1444475,      -9.652386169,      -5.825241388,      -7.143849193,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.667919109,      -6.563788797,      -6.388741439,      -1.198791511,      -9.558565664,      -5.730488231,      -7.115220261,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.733669726,      -6.611133726,      -6.453906093,      -1.264542129,      -9.472762352,      -5.637353936,      -7.075319783,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
        -6.8139994,      -6.668874384,      -6.533221818,      -1.344871803,      -9.404564691,      -5.562650744,      -7.033044422,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.914579656,      -6.737281052,      -6.632908599,      -1.445452059,      -9.353399981,      -5.506552391,      -6.994446569,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.043147441,      -6.816075901,      -6.762156627,      -1.574019844,      -9.318727035,      -5.468058343,      -6.963735699,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.207156603,       -6.90511362,      -6.932209357,      -1.738029005,      -9.298438224,      -5.444658547,      -6.941788955,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.381198015,      -7.002448619,       -7.12601374,      -1.912070417,       -9.28920717,      -5.432779774,      -6.927480872,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.389124002,       -7.09009048,      -7.148326607,      -1.919996405,      -9.288325404,      -5.429489833,      -6.920059311,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.240233193,      -7.122753306,      -6.984256144,      -1.771105595,      -9.293849993,      -5.432818089,      -6.915823493,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.103311997,      -7.080065503,      -6.839065606,      -1.634184399,      -9.304155541,      -5.441219334,      -6.915747768,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.001069638,      -7.004496761,      -6.733256125,       -1.53194204,       -9.32179468,      -5.456852969,      -6.908481512,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.928692889,      -6.934799276,      -6.657262495,      -1.459565292,      -9.347014327,      -5.480197813,      -6.900625623,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.877511747,      -6.878830077,       -6.60398487,       -1.40838415,      -9.382274779,      -5.513313339,      -6.898332432,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.843749425,      -6.836892876,      -6.569011699,      -1.374621828,      -9.427748252,      -5.556405663,      -6.900367908,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.824053706,      -6.806877704,      -6.548550601,      -1.354926108,      -9.484908705,      -5.610763883,      -6.910243455,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.815389389,      -6.787520805,      -6.539345983,      -1.346261792,      -9.555919762,       -5.67846886,      -6.924815144,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.815774463,      -6.778581721,      -6.539048732,      -1.346646865,      -9.644760434,      -5.763313376,      -6.942185049,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.824316764,      -6.779428306,      -6.546623219,      -1.355189167,      -9.756745406,      -5.870683276,      -6.961257689,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.841190518,       -6.78890523,      -6.562520787,       -1.37206292,      -9.890524312,      -6.002164549,      -6.981535704,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.866999779,      -6.805746005,      -6.587685693,      -1.397872182,      -10.01291616,      -6.137003217,      -7.002526151,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.902151895,      -6.829060948,      -6.622657501,      -1.433024297,      -10.03977906,      -6.197547714,      -7.023710492,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -6.946990353,        -6.8589301,      -6.667702178,      -1.477862756,      -9.963770355,      -6.137023417,      -7.044456366,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.002261016,      -6.896544716,        -6.7233159,      -1.533133419,      -9.867960529,      -6.037241642,      -7.065026793,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.069629423,      -6.943604904,        -6.7909161,      -1.600501825,      -9.787517938,      -5.949792668,      -7.084494614,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.152419941,      -7.001533241,      -6.873929701,      -1.683292344,      -9.724940167,      -5.881290868,      -7.102608399,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.256191397,      -7.071052284,      -6.978832927,      -1.787063799,      -9.677418739,      -5.829205275,      -7.118569325,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -7.38847859,      -7.152192625,      -7.115488506,      -1.919350993,      -9.643642594,       -5.79183988,      -7.130644803,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.553328641,      -7.243957516,      -7.293553093,      -2.084201044,      -9.622387047,      -5.767623427,      -7.138478588,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
       -7.70125721,       -7.34044617,      -7.468760886,      -2.232129613,      -9.611701115,      -5.754411242,       -7.14279516,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
      -7.668301771,      -7.419145905,      -7.428296707,      -2.199174174,      -9.609881122,       -5.75035559,       -7.14609761,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                   0,                    0,                          0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0,                 0
