293.15	9.787647128105160E-01	2.123528718948400E-02
293.15	9.786832332611080E-01	2.131676673889200E-02
293.15	9.786017537117000E-01	2.139824628830000E-02
293.15	9.785202741622920E-01	2.147972583770800E-02
293.15	9.784387946128840E-01	2.156120538711600E-02
293.15	9.783573150634760E-01	2.164268493652400E-02
293.15	9.782758355140680E-01	2.172416448593200E-02
293.15	9.781943559646600E-01	2.180564403534000E-02
293.15	9.781128764152520E-01	2.188712358474800E-02
293.15	9.780313968658440E-01	2.196860313415610E-02
293.15	9.779499173164360E-01	2.205008268356400E-02
293.15	9.777865409851070E-01	2.221345901489300E-02
293.15	9.775207042694090E-01	2.247929573059100E-02
293.15	9.772548675537100E-01	2.274513244629000E-02
293.15	9.769890904426570E-01	2.301090955734300E-02
293.15	9.767232537269590E-01	2.327674627304100E-02
293.15	9.764574170112600E-01	2.354258298874000E-02
293.15	9.761915802955620E-01	2.380841970443800E-02
293.15	9.759257435798640E-01	2.407425642013610E-02
293.15	9.756599664688110E-01	2.434003353118900E-02
293.15	9.753941297531120E-01	2.460587024688800E-02
293.15	9.751282930374140E-01	2.487170696258600E-02
293.15	9.748624563217160E-01	2.513754367828400E-02
293.15	9.745966792106620E-01	2.540332078933800E-02
293.15	9.743308424949640E-01	2.566915750503600E-02
293.15	9.740650057792660E-01	2.593499422073400E-02
293.15	9.737991690635680E-01	2.620083093643200E-02
293.15	9.735333919525140E-01	2.646660804748600E-02
293.15	9.732675552368160E-01	2.673244476318400E-02
293.15	9.730017185211180E-01	2.699828147888190E-02
293.15	9.727358818054190E-01	2.726411819458100E-02
293.15	9.724700450897210E-01	2.752995491027900E-02
293.15	9.722042679786680E-01	2.779573202133200E-02
293.15	9.719384312629690E-01	2.806156873703100E-02
293.15	9.716725945472710E-01	2.832740545272900E-02
293.15	9.714067578315730E-01	2.859324216842700E-02
293.15	9.711409807205200E-01	2.885901927948000E-02
293.15	9.708751440048210E-01	2.912485599517900E-02
293.15	9.706093072891230E-01	2.939069271087700E-02
293.15	9.703434705734250E-01	2.965652942657500E-02
293.15	9.700776934623710E-01	2.992230653762900E-02
293.15	9.698118567466730E-01	3.018814325332700E-02
293.15	9.695460200309750E-01	3.045397996902500E-02
293.15	9.692801833152770E-01	3.071981668472300E-02
293.15	9.690143465995780E-01	3.098565340042200E-02
293.15	9.687485694885250E-01	3.125143051147510E-02
293.15	9.684827327728270E-01	3.151726722717300E-02
293.15	9.682168960571280E-01	3.178310394287200E-02
293.15	9.679510593414300E-01	3.204894065857000E-02
293.15	9.676852822303770E-01	3.231471776962300E-02
293.15	9.674194455146780E-01	3.258055448532200E-02
293.15	9.671536087989800E-01	3.284639120102000E-02
293.15	9.668877720832820E-01	3.311222791671800E-02
293.15	9.666219949722290E-01	3.337800502777100E-02
293.15	9.663561582565300E-01	3.364384174347000E-02
293.15	9.660903215408320E-01	3.390967845916800E-02
293.15	9.658244848251340E-01	3.417551517486590E-02
293.15	9.655586481094360E-01	3.444135189056400E-02
293.15	9.652928709983820E-01	3.470712900161800E-02
293.15	9.650270342826840E-01	3.497296571731600E-02
293.15	9.647611975669860E-01	3.523880243301400E-02
293.15	9.644953608512870E-01	3.550463914871300E-02
293.15	9.642295837402340E-01	3.577041625976600E-02
293.15	9.639637470245360E-01	3.603625297546400E-02
293.15	9.636979103088370E-01	3.630208969116300E-02
293.15	9.634320735931390E-01	3.656792640686100E-02
293.15	9.631662964820860E-01	3.683370351791400E-02
293.15	9.626884460449210E-01	3.731155395507900E-02
293.15	9.621840715408320E-01	3.781592845916800E-02
293.15	9.616797566413870E-01	3.832024335861290E-02
293.15	9.611753821372980E-01	3.882461786270200E-02
293.15	9.606710672378540E-01	3.932893276214600E-02
293.15	9.601666927337640E-01	3.983330726623600E-02
293.15	9.596623778343200E-01	4.033762216568000E-02
293.15	9.591580629348750E-01	4.084193706512500E-02
293.15	9.586536884307860E-01	4.134631156921400E-02
293.15	9.581493735313410E-01	4.185062646865900E-02
293.15	9.576449990272520E-01	4.235500097274800E-02
293.15	9.571406841278070E-01	4.285931587219300E-02
293.15	9.566363096237180E-01	4.336369037628200E-02
293.15	9.561319947242730E-01	4.386800527572700E-02
293.15	9.556276202201840E-01	4.437237977981600E-02
293.15	9.551233053207390E-01	4.487669467926100E-02
293.15	9.546189308166500E-01	4.538106918335010E-02
293.15	9.541146159172050E-01	4.588538408279500E-02
293.15	9.536102414131160E-01	4.638975858688400E-02
293.15	9.531059265136710E-01	4.689407348632900E-02
293.15	9.526016116142270E-01	4.739838838577300E-02
293.15	9.520972371101370E-01	4.790276288986290E-02
293.15	9.515929222106930E-01	4.840707778930700E-02
293.15	9.510885477066040E-01	4.891145229339600E-02
293.15	9.505842328071590E-01	4.941576719284100E-02
293.15	9.500798583030700E-01	4.992014169693000E-02
293.15	9.495755434036250E-01	5.042445659637500E-02
293.15	9.490711688995360E-01	5.092883110046400E-02
293.15	9.485668540000910E-01	5.143314599990900E-02
293.15	9.480624794960020E-01	5.193752050399800E-02
293.15	9.475581645965570E-01	5.244183540344300E-02
293.15	9.470538496971130E-01	5.294615030288700E-02
293.15	9.465494751930230E-01	5.345052480697700E-02
293.15	9.460451602935790E-01	5.395483970642100E-02
293.15	9.455407857894890E-01	5.445921421051100E-02
293.15	9.450364708900450E-01	5.496352910995490E-02
293.15	9.445320963859550E-01	5.546790361404500E-02
293.15	9.440277814865110E-01	5.597221851348900E-02
293.15	9.435234069824210E-01	5.647659301757900E-02
293.15	9.430190920829770E-01	5.698090791702300E-02
293.15	9.425147175788870E-01	5.748528242111290E-02
293.15	9.420104026794430E-01	5.798959732055700E-02
293.15	9.415060877799980E-01	5.849391222000200E-02
293.15	9.410017132759090E-01	5.899828672409100E-02
293.15	9.404973983764640E-01	5.950260162353600E-02
293.15	9.399930238723750E-01	6.000697612762500E-02
293.15	9.394887089729300E-01	6.051129102707000E-02
293.15	9.389843344688410E-01	6.101566553115900E-02
293.15	9.384800195693960E-01	6.151998043060400E-02
293.15	9.379756450653070E-01	6.202435493469300E-02
293.15	9.374713301658630E-01	6.252866983413700E-02
293.15	9.369669556617730E-01	6.303304433822700E-02
293.15	9.364626407623290E-01	6.353735923767100E-02
293.15	9.359583258628840E-01	6.404167413711600E-02
293.15	9.354539513587950E-01	6.454604864120490E-02
293.15	9.348458647727960E-01	6.515413522720400E-02
293.15	9.340302348136900E-01	6.596976518631000E-02
293.15	9.332146644592280E-01	6.678533554077200E-02
293.15	9.323990345001220E-01	6.760096549987800E-02
293.15	9.315834045410150E-01	6.841659545898500E-02
293.15	9.307677745819090E-01	6.923222541809100E-02
293.15	9.299522042274470E-01	7.004779577255300E-02
293.15	9.291365742683410E-01	7.086342573165900E-02
293.15	9.283210039138790E-01	7.167899608612100E-02
293.15	9.275053739547720E-01	7.249462604522800E-02
293.15	9.266897439956660E-01	7.331025600433410E-02
293.15	9.258741736412040E-01	7.412582635879610E-02
293.15	9.250585436820980E-01	7.494145631790210E-02
293.15	9.242429137229910E-01	7.575708627700890E-02
293.15	9.234272837638850E-01	7.657271623611490E-02
293.15	9.226117134094230E-01	7.738828659057690E-02
293.15	9.217960834503170E-01	7.820391654968300E-02
293.15	9.209804534912100E-01	7.901954650879000E-02
293.15	9.201648831367490E-01	7.983511686325100E-02
293.15	9.193492531776420E-01	8.065074682235800E-02
293.15	9.185336232185360E-01	8.146637678146400E-02
293.15	9.177180528640740E-01	8.228194713592600E-02
293.15	9.169024229049680E-01	8.309757709503200E-02
293.15	9.160868525505060E-01	8.391314744949400E-02
293.15	9.152712225914000E-01	8.472877740860000E-02
293.15	9.144555926322930E-01	8.554440736770700E-02
293.15	9.136399626731870E-01	8.636003732681300E-02
293.15	9.128243923187250E-01	8.717560768127500E-02
293.15	9.120087623596190E-01	8.799123764038100E-02
293.15	9.111931324005120E-01	8.880686759948800E-02
293.15	9.103775620460510E-01	8.962243795394900E-02
293.15	9.095619320869440E-01	9.043806791305600E-02
293.15	9.087463021278380E-01	9.125369787216200E-02
293.15	9.079307317733760E-01	9.206926822662400E-02
293.15	9.071151018142700E-01	9.288489818573000E-02
293.15	9.062994718551630E-01	9.370052814483700E-02
293.15	9.054839015007010E-01	9.451609849929900E-02
293.15	9.046682715415950E-01	9.533172845840500E-02
293.15	9.038526415824890E-01	9.614735841751100E-02
293.15	9.030370712280270E-01	9.696292877197300E-02
293.15	9.022214412689200E-01	9.777855873108000E-02
293.15	9.014058113098140E-01	9.859418869018600E-02
293.15	9.005902409553520E-01	9.940975904464800E-02
293.15	8.997746109962460E-01	1.002253890037540E-01
293.15	8.989589810371390E-01	1.010410189628610E-01
293.15	8.981434106826780E-01	1.018565893173220E-01
293.15	8.973277807235710E-01	1.026722192764290E-01
293.15	8.965121507644650E-01	1.034878492355350E-01
293.15	8.956965208053580E-01	1.043034791946420E-01
293.15	8.948809504508970E-01	1.051190495491030E-01
293.15	8.940653204917900E-01	1.059346795082100E-01
293.15	8.932497501373290E-01	1.067502498626710E-01
293.15	8.924341201782220E-01	1.075658798217780E-01
293.15	8.916184902191160E-01	1.083815097808840E-01
293.15	8.908029198646540E-01	1.091970801353460E-01
293.15	8.899872899055480E-01	1.100127100944520E-01
293.15	8.888849616050720E-01	1.111150383949280E-01
293.15	8.877006769180290E-01	1.122993230819710E-01
293.15	8.865163326263420E-01	1.134836673736580E-01
293.15	8.853321075439450E-01	1.146678924560550E-01
293.15	8.841478228569030E-01	1.158521771430970E-01
293.15	8.829635381698600E-01	1.170364618301400E-01
293.15	8.817792534828180E-01	1.182207465171820E-01
293.15	8.805949687957760E-01	1.194050312042240E-01
293.15	8.794106841087340E-01	1.205893158912660E-01
293.15	8.782263994216910E-01	1.217736005783090E-01
293.15	8.770421147346490E-01	1.229578852653510E-01
293.15	8.758578300476070E-01	1.241421699523930E-01
293.15	8.746735453605650E-01	1.253264546394350E-01
293.15	8.734892606735220E-01	1.265107393264780E-01
293.15	8.723049759864800E-01	1.276950240135200E-01
293.15	8.711206912994380E-01	1.288793087005620E-01
293.15	8.699364066123960E-01	1.300635933876040E-01
293.15	8.687521219253540E-01	1.312478780746460E-01
293.15	8.675678968429560E-01	1.324321031570440E-01
293.15	8.663836121559140E-01	1.336163878440860E-01
293.15	8.651993274688720E-01	1.348006725311280E-01
293.15	8.640150427818290E-01	1.359849572181710E-01
293.15	8.628307580947870E-01	1.371692419052130E-01
293.15	8.616464734077450E-01	1.383535265922550E-01
293.15	8.604621887207030E-01	1.395378112792970E-01
293.15	8.592779040336600E-01	1.407220959663400E-01
293.15	8.580936193466180E-01	1.419063806533820E-01
293.15	8.569093346595760E-01	1.430906653404240E-01
293.15	8.557250499725340E-01	1.442749500274660E-01
293.15	8.545407652854910E-01	1.454592347145090E-01
293.15	8.533564805984490E-01	1.466435194015510E-01
293.15	8.521721959114070E-01	1.478278040885930E-01
293.15	8.509879112243650E-01	1.490120887756350E-01
293.15	8.498036861419670E-01	1.501963138580330E-01
293.15	8.486194014549250E-01	1.513805985450750E-01
293.15	8.474350571632380E-01	1.525649428367620E-01
293.15	8.462507724761960E-01	1.537492275238040E-01
293.15	8.450665473937980E-01	1.549334526062020E-01
293.15	8.438822627067560E-01	1.561177372932440E-01
293.15	8.426979780197140E-01	1.573020219802860E-01
293.15	8.415136933326720E-01	1.584863066673280E-01
293.15	8.403294086456290E-01	1.596705913543710E-01
293.15	8.391451239585870E-01	1.608548760414130E-01
293.15	8.379608392715450E-01	1.620391607284550E-01
293.15	8.367765545845030E-01	1.632234454154970E-01
293.15	8.355922698974600E-01	1.644077301025400E-01
293.15	8.344079852104180E-01	1.655920147895820E-01
293.15	8.332237005233760E-01	1.667762994766240E-01
293.15	8.320394158363340E-01	1.679605841636660E-01
293.15	8.308551311492910E-01	1.691448688507090E-01
293.15	8.296708464622490E-01	1.703291535377510E-01
293.15	8.284865617752070E-01	1.715134382247930E-01
293.15	8.273023366928100E-01	1.726976633071900E-01
293.15	8.261180520057670E-01	1.738819479942330E-01
293.15	8.249337673187250E-01	1.750662326812750E-01
293.15	8.236668705940240E-01	1.763331294059760E-01
293.15	8.221109509468070E-01	1.778890490531930E-01
293.15	8.205549716949460E-01	1.794450283050540E-01
293.15	8.189989924430840E-01	1.810010075569160E-01
293.15	8.174430727958670E-01	1.825569272041330E-01
293.15	8.158871531486510E-01	1.841128468513490E-01
293.15	8.143311738967890E-01	1.856688261032110E-01
293.15	8.127752542495720E-01	1.872247457504280E-01
293.15	8.112192749977110E-01	1.887807250022890E-01
293.15	8.096633553504940E-01	1.903366446495060E-01
293.15	8.081073760986320E-01	1.918926239013680E-01
293.15	8.065514564514160E-01	1.934485435485840E-01
293.15	8.049955368041990E-01	1.950044631958010E-01
293.15	8.034395575523370E-01	1.965604424476630E-01
293.15	8.018835783004760E-01	1.981164216995240E-01
293.15	8.003276586532590E-01	1.996723413467410E-01
293.15	7.987716794013970E-01	2.012283205986030E-01
293.15	7.972157597541800E-01	2.027842402458200E-01
293.15	7.956598401069640E-01	2.043401598930360E-01
293.15	7.941038608551020E-01	2.058961391448980E-01
293.15	7.925479412078850E-01	2.074520587921150E-01
293.15	7.909919619560240E-01	2.090080380439760E-01
293.15	7.894360423088070E-01	2.105639576911930E-01
293.15	7.878800630569450E-01	2.121199369430550E-01
293.15	7.863240838050840E-01	2.136759161949160E-01
293.15	7.847681641578670E-01	2.152318358421330E-01
293.15	7.832122445106500E-01	2.167877554893500E-01
293.15	7.816562652587890E-01	2.183437347412110E-01
293.15	7.801003456115720E-01	2.198996543884280E-01
293.15	7.785443663597100E-01	2.214556336402900E-01
293.15	7.769884467124930E-01	2.230115532875070E-01
293.15	7.754324674606320E-01	2.245675325393680E-01
293.15	7.738765478134150E-01	2.261234521865850E-01
293.15	7.723206281661980E-01	2.276793718338020E-01
293.15	7.707646489143370E-01	2.292353510856630E-01
293.15	7.692086696624750E-01	2.307913303375250E-01
293.15	7.676527500152580E-01	2.323472499847420E-01
293.15	7.660967707633970E-01	2.339032292366030E-01
293.15	7.645408511161800E-01	2.354591488838200E-01
293.15	7.629848718643180E-01	2.370151281356820E-01
293.15	7.614289522171020E-01	2.385710477828980E-01
293.15	7.598730325698850E-01	2.401269674301150E-01
293.15	7.583170533180230E-01	2.416829466819770E-01
293.15	7.567611336708060E-01	2.432388663291940E-01
293.15	7.552051544189450E-01	2.447948455810550E-01
293.15	7.536492347717280E-01	2.463507652282720E-01
293.15	7.520932555198660E-01	2.479067444801340E-01
293.15	7.505373358726500E-01	2.494626641273500E-01
293.15	7.489813566207880E-01	2.510186433792120E-01
293.15	7.474254369735710E-01	2.525745630264290E-01
293.15	7.458694577217100E-01	2.541305422782900E-01
293.15	7.443134784698480E-01	2.556865215301520E-01
293.15	7.427575588226310E-01	2.572424411773690E-01
293.15	7.412015795707700E-01	2.587984204292300E-01
293.15	7.396457195281980E-01	2.603542804718020E-01
293.15	7.380897402763360E-01	2.619102597236640E-01
293.15	7.363367080688470E-01	2.636632919311530E-01
293.15	7.344850897789000E-01	2.655149102211000E-01
293.15	7.326335310935970E-01	2.673664689064030E-01
293.15	7.307819128036490E-01	2.692180871963510E-01
293.15	7.289303541183470E-01	2.710696458816530E-01
293.15	7.270787358283990E-01	2.729212641716010E-01
293.15	7.252271175384520E-01	2.747728824615480E-01
293.15	7.233756184577940E-01	2.766243815422060E-01
293.15	7.215240001678460E-01	2.784759998321540E-01
293.15	7.196724414825430E-01	2.803275585174570E-01
293.15	7.178208231925960E-01	2.821791768074040E-01
293.15	7.159692645072930E-01	2.840307354927070E-01
293.15	7.141176462173460E-01	2.858823537826540E-01
293.15	7.122660875320430E-01	2.877339124679570E-01
293.15	7.104144692420950E-01	2.895855307579050E-01
293.15	7.085629105567930E-01	2.914370894432070E-01
293.15	7.067112922668450E-01	2.932887077331550E-01
293.15	7.048596739768980E-01	2.951403260231020E-01
293.15	7.030081152915950E-01	2.969918847084050E-01
293.15	7.011564970016470E-01	2.988435029983530E-01
293.15	6.993049979209890E-01	3.006950020790110E-01
293.15	6.974533796310420E-01	3.025466203689580E-01
293.15	6.956018209457390E-01	3.043981790542610E-01
293.15	6.937502026557920E-01	3.062497973442080E-01
293.15	6.918986439704890E-01	3.081013560295110E-01
293.15	6.900470256805410E-01	3.099529743194590E-01
293.15	6.881954669952390E-01	3.118045330047610E-01
293.15	6.863438487052910E-01	3.136561512947090E-01
293.15	6.844922304153440E-01	3.155077695846560E-01
293.15	6.826406717300410E-01	3.173593282699590E-01
293.15	6.807890534400930E-01	3.192109465599070E-01
293.15	6.789374947547910E-01	3.210625052452090E-01
293.15	6.770858764648430E-01	3.229141235351570E-01
293.15	6.752343773841850E-01	3.247656226158150E-01
293.15	6.733827590942380E-01	3.266172409057620E-01
293.15	6.715312004089350E-01	3.284687995910650E-01
293.15	6.696795821189880E-01	3.303204178810120E-01
293.15	6.678280234336850E-01	3.321719765663150E-01
293.15	6.659764051437370E-01	3.340235948562630E-01
293.15	6.641247868537900E-01	3.358752131462100E-01
293.15	6.622732281684870E-01	3.377267718315130E-01
293.15	6.604216098785400E-01	3.395783901214600E-01
293.15	6.585700511932370E-01	3.414299488067630E-01
293.15	6.567184329032890E-01	3.432815670967110E-01
293.15	6.548668742179870E-01	3.451331257820130E-01
293.15	6.530152559280390E-01	3.469847440719610E-01
293.15	6.511636972427360E-01	3.488363027572640E-01
293.15	6.493120789527890E-01	3.506879210472110E-01
293.15	6.474605798721310E-01	3.525394201278690E-01
293.15	6.456089615821830E-01	3.543910384178170E-01
293.15	6.437573432922360E-01	3.562426567077640E-01
293.15	6.419057846069330E-01	3.580942153930670E-01
293.15	6.400541663169860E-01	3.599458336830140E-01
293.15	6.382026076316830E-01	3.617973923683170E-01
293.15	6.363509893417350E-01	3.636490106582650E-01
293.15	6.344825029373160E-01	3.655174970626840E-01
293.15	6.324787139892570E-01	3.675212860107430E-01
293.15	6.304749846458430E-01	3.695250153541570E-01
293.15	6.284711360931390E-01	3.715288639068610E-01
293.15	6.264674067497250E-01	3.735325932502750E-01
293.15	6.244635581970210E-01	3.755364418029790E-01
293.15	6.224597692489620E-01	3.775402307510380E-01
293.15	6.204560399055480E-01	3.795439600944520E-01
293.15	6.184521913528440E-01	3.815478086471560E-01
293.15	6.164484620094290E-01	3.835515379905710E-01
293.15	6.144446134567260E-01	3.855553865432740E-01
293.15	6.124408841133110E-01	3.875591158866890E-01
293.15	6.104370951652520E-01	3.895629048347480E-01
293.15	6.084333062171930E-01	3.915666937828070E-01
293.15	6.064295172691340E-01	3.935704827308660E-01
293.15	6.044257879257200E-01	3.955742120742800E-01
293.15	6.024219393730160E-01	3.975780606269840E-01
293.15	6.004181504249570E-01	3.995818495750430E-01
293.15	5.984143614768980E-01	4.015856385231020E-01
293.15	5.964105725288390E-01	4.035894274711610E-01
293.15	5.944068431854240E-01	4.055931568145760E-01
293.15	5.924029946327200E-01	4.075970053672800E-01
293.15	5.903992652893060E-01	4.096007347106940E-01
293.15	5.883954167366020E-01	4.116045832633980E-01
293.15	5.863916873931880E-01	4.136083126068120E-01
293.15	5.843878984451290E-01	4.156121015548710E-01
293.15	5.823841094970700E-01	4.176158905029300E-01
293.15	5.803803205490110E-01	4.196196794509890E-01
293.15	5.783764719963070E-01	4.216235280036930E-01
293.15	5.763727426528930E-01	4.236272573471070E-01
293.15	5.743689537048330E-01	4.256310462951670E-01
293.15	5.723651647567740E-01	4.276348352432260E-01
293.15	5.703613758087150E-01	4.296386241912850E-01
293.15	5.683576464653010E-01	4.316423535346990E-01
293.15	5.663537979125970E-01	4.336462020874030E-01
293.15	5.643500685691830E-01	4.356499314308170E-01
293.15	5.623462200164790E-01	4.376537799835210E-01
293.15	5.603424906730650E-01	4.396575093269350E-01
293.15	5.583387017250060E-01	4.416612982749940E-01
293.15	5.563348531723020E-01	4.436651468276980E-01
293.15	5.543311238288870E-01	4.456688761711130E-01
293.15	5.523272752761840E-01	4.476727247238160E-01
293.15	5.503235459327690E-01	4.496764540672310E-01
293.15	5.483197569847100E-01	4.516802430152900E-01
293.15	5.463159680366510E-01	4.536840319633490E-01
293.15	5.443121790885920E-01	4.556878209114080E-01
293.15	5.423084497451780E-01	4.576915502548220E-01
293.15	5.403046011924740E-01	4.596953988075260E-01
293.15	5.383008718490600E-01	4.616991281509400E-01
293.15	5.362970232963560E-01	4.637029767036440E-01
293.15	5.342932343482970E-01	4.657067656517030E-01
293.15	5.322894454002380E-01	4.677105545997620E-01
293.15	5.302856564521780E-01	4.697143435478220E-01
293.15	5.282819271087640E-01	4.717180728912360E-01
293.15	5.262780785560600E-01	4.737219214439400E-01
293.15	5.242743492126460E-01	4.757256507873540E-01
293.15	5.222795009613030E-01	4.777204990386970E-01
293.15	5.202919244766230E-01	4.797080755233770E-01
293.15	5.183042883872980E-01	4.816957116127020E-01
293.15	5.163167119026180E-01	4.836832880973820E-01
293.15	5.143290162086480E-01	4.856709837913520E-01
293.15	5.123413801193230E-01	4.876586198806770E-01
293.15	5.103538036346430E-01	4.896461963653570E-01
293.15	5.083661675453180E-01	4.916338324546820E-01
293.15	5.063785910606380E-01	4.936214089393620E-01
293.15	5.043908953666680E-01	4.956091046333320E-01
293.15	5.024033188819880E-01	4.975966811180120E-01
293.15	5.004156827926630E-01	4.995843172073370E-01
293.15	4.984281063079830E-01	5.015718936920170E-01
293.15	4.964404404163360E-01	5.035595595836630E-01
293.15	4.944528639316550E-01	5.055471360683450E-01
293.15	4.924652278423300E-01	5.075347721576700E-01
293.15	4.904775619506830E-01	5.095224380493170E-01
293.15	4.884899854660030E-01	5.115100145339970E-01
293.15	4.865023195743560E-01	5.134976804256430E-01
293.15	4.845147430896750E-01	5.154852569103250E-01
293.15	4.825270771980280E-01	5.174729228019720E-01
293.15	4.805395007133480E-01	5.194604992866520E-01
293.15	4.785518646240230E-01	5.214481353759770E-01
293.15	4.765642881393430E-01	5.234357118606570E-01
293.15	4.745766222476950E-01	5.254233777523050E-01
293.15	4.725890457630150E-01	5.274109542369850E-01
293.15	4.706013798713680E-01	5.293986201286320E-01
293.15	4.686137437820430E-01	5.313862562179570E-01
293.15	4.666261672973630E-01	5.333738327026370E-01
293.15	4.646385014057150E-01	5.353614985942850E-01
293.15	4.626509249210350E-01	5.373490750789650E-01
293.15	4.606632590293880E-01	5.393367409706120E-01
293.15	4.586756825447080E-01	5.413243174552920E-01
293.15	4.566880464553830E-01	5.433119535446170E-01
293.15	4.547004401683800E-01	5.452995598316200E-01
293.15	4.527128040790550E-01	5.472871959209450E-01
293.15	4.507252275943750E-01	5.492747724056250E-01
293.15	4.487375617027280E-01	5.512624382972720E-01
293.15	4.467498958110800E-01	5.532501041889200E-01
293.15	4.447623193264000E-01	5.552376806736000E-01
293.15	4.427746832370750E-01	5.572253167629250E-01
293.15	4.407871067523950E-01	5.592128932476050E-01
293.15	4.387994408607480E-01	5.612005591392520E-01
293.15	4.368118643760680E-01	5.631881356239320E-01
293.15	4.348241984844200E-01	5.651758015155800E-01
293.15	4.328366219997400E-01	5.671633780002600E-01
293.15	4.308489859104150E-01	5.691510140895850E-01
293.15	4.288613796234130E-01	5.711386203765870E-01
293.15	4.268737435340880E-01	5.731262564659120E-01
293.15	4.248860776424400E-01	5.751139223575600E-01
293.15	4.228985011577600E-01	5.771014988422400E-01
293.15	4.209108352661130E-01	5.790891647338870E-01
293.15	4.189232587814330E-01	5.810767412185670E-01
293.15	4.169356226921080E-01	5.830643773078920E-01
293.15	4.149480462074270E-01	5.850519537925730E-01
293.15	4.129603803157800E-01	5.870396196842200E-01
293.15	4.111368656158440E-01	5.888631343841560E-01
293.15	4.093132615089410E-01	5.906867384910590E-01
293.15	4.074897468090050E-01	5.925102531909950E-01
293.15	4.056661427021020E-01	5.943338572978980E-01
293.15	4.038425385951990E-01	5.961574614048010E-01
293.15	4.020190238952630E-01	5.979809761047370E-01
293.15	4.001954197883600E-01	5.998045802116400E-01
293.15	3.983719050884240E-01	6.016280949115760E-01
293.15	3.965483009815210E-01	6.034516990184790E-01
293.15	3.947247862815850E-01	6.052752137184150E-01
293.15	3.929011821746820E-01	6.070988178253180E-01
293.15	3.910776376724240E-01	6.089223623275760E-01
293.15	3.892540633678430E-01	6.107459366321570E-01
293.15	3.874305188655850E-01	6.125694811344150E-01
293.15	3.856069445610040E-01	6.143930554389960E-01
293.15	3.837833404541010E-01	6.162166595458990E-01
293.15	3.819598257541650E-01	6.180401742458350E-01
293.15	3.801362216472620E-01	6.198637783527380E-01
293.15	3.783127069473260E-01	6.216872930526740E-01
293.15	3.764891028404230E-01	6.235108971595770E-01
293.15	3.746655583381650E-01	6.253344416618350E-01
293.15	3.728419840335840E-01	6.271580159664160E-01
293.15	3.710184395313260E-01	6.289815604686740E-01
293.15	3.691948652267450E-01	6.308051347732550E-01
293.15	3.673713207244870E-01	6.326286792755130E-01
293.15	3.655477464199060E-01	6.344522535800940E-01
293.15	3.637241423130030E-01	6.362758576869970E-01
293.15	3.619006276130670E-01	6.380993723869330E-01
293.15	3.600770235061640E-01	6.399229764938360E-01
293.15	3.582534790039060E-01	6.417465209960940E-01
293.15	3.564299046993250E-01	6.435700953006750E-01
293.15	3.546063601970670E-01	6.453936398029330E-01
293.15	3.527827858924860E-01	6.472172141075140E-01
293.15	3.509592413902280E-01	6.490407586097720E-01
293.15	3.491356670856470E-01	6.508643329143530E-01
293.15	3.473121225833890E-01	6.526878774166110E-01
293.15	3.454885482788080E-01	6.545114517211920E-01
